bin_identifier	identifier	parent_identifiers	type	revision_number
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000024	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000025	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000026	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000027	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000028	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000029	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000030	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000031	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000032	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000033	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000034	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000035	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000036	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000037	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000038	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000039	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000040	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000041	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000042	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000043	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000044	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000045	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000046	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000047	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000048	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000049	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000050	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000051	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000052	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000053	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000054	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000055	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000056	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000057	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000058	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000059	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000060	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000061	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000062	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000063	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000064	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000065	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000066	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000067	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000068	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000069	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000070	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000071	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000072	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000073	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000074	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000075	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000076	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000077	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000078	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000079	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000080	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000081	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000082	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000083	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000084	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000085	amjewess:taj1895.0002.003	types:fileset	1
08859e253936eabe3d365032a447268e	amjewess:taj1895.0002.003:00000086	amjewess:taj1895.0002.003	types:fileset	1
0a9a5049597246a4a28af568114fad7d	bhl:BL001087		types:slide	1
0a9a5049597246a4a28af568114fad7d	bhl:BL001087:BL001087	bhl:BL001087	types:fileset	1
0b0d144cc3093ed707baffbda035731f	bhl:BL001006		types:slide	1
0b0d144cc3093ed707baffbda035731f	bhl:BL001006:BL001006	bhl:BL001006	types:fileset	1
0ba8e97da12a26e9ce005a8c51056e41	bhl:BL001045		types:slide	1
0ba8e97da12a26e9ce005a8c51056e41	bhl:BL001045:BL001045	bhl:BL001045	types:fileset	1
0c13ac164d7d754250e5cbfe04b2398e	bhl:BL001097		types:slide	1
0c13ac164d7d754250e5cbfe04b2398e	bhl:BL001097:BL001097	bhl:BL001097	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003		types:monograph	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000001	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000002	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000003	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000004	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000005	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000006	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000007	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000008	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000009	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000010	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000011	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000012	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000013	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000014	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000015	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000016	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000017	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000018	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000019	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000020	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000021	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000022	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000023	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000024	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000025	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000026	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000027	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000028	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000029	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000030	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000031	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000032	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000033	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000034	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000035	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000036	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000037	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000038	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000039	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000040	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000041	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000042	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000043	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000044	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000045	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000046	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000047	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000048	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000049	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000050	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000051	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000052	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000053	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000054	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000055	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000056	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000057	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000058	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000059	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000060	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000061	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000062	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000063	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000064	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000065	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000066	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000067	amjewess:taj1895.0004.003	types:fileset	1
0cf3b0a6c5ce5fa8f40215eedbe2c74e	amjewess:taj1895.0004.003:00000068	amjewess:taj1895.0004.003	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002		types:monograph	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000001	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000002	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000003	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000004	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000005	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000006	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000007	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000008	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000009	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000010	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000011	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000012	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000013	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000014	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000015	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000016	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000017	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000018	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000019	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000020	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000021	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000022	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000023	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000024	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000025	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000026	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000027	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000028	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000029	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000030	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000031	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000032	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000033	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000034	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000035	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000036	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000037	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000038	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000039	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000040	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000041	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000042	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000043	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000044	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000045	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000046	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000047	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000048	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000049	amjewess:taj1895.0001.002	types:fileset	1
0db39919d93130f7d2c302d46abc3627	amjewess:taj1895.0001.002:00000050	amjewess:taj1895.0001.002	types:fileset	1
